COMMON NAME,OBSERVATION COUNT,STATE,STATE CODE,COUNTY,COUNTY CODE,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,GROUP IDENTIFIER,APPROVED,SPECIES COMMENTS
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,The ridge from Aspiring Flat towards Moncricff Col.,L1491111,P,-44.3950651,168.7819319,1975-01-01,,1.0,"Data from Michelsen-Heath & Gaze 2007: Above the Powell Bivy, close to the main bluffs, at a collection of large boulders, separated from the bluffs by a gut."
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Spaniard Valley, Mt Pluto, Dart",L1491147,P,-44.6185473,168.3824303,1975-01-22,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Ridge above French Ridge Hut,L1491142,P,-44.4246439,168.7010359,1975-01-17,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Summit of Mt Lima. 7300' (16 mile creek, shotover)",L1491141,P,-44.6531154,168.5929745,1975-01-12,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Lake Castelia, N. Wilkin",L1491140,P,-44.2229542,168.9216236,1975-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,in creek (c.4500') S of Gloomy Gorge,L1491165,P,-44.440537,168.6766697,1975-03-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"rockfall below cliffs, S. end Gloomy gorge",L1491164,P,-44.4394397,168.676247,1975-03-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,On top of moraine wall - among boulders below Lake Castelia,L1491260,P,-44.2269057,168.9187202,1977-01-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Hanging Valley, S. Young, at foot of zig-zag",L1491248,P,-44.1557834,169.0831801,1977-01-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Siberia, Waterfall Creek, among big boulders below moraine wall 3600'",L1491257,P,-44.1955441,169.0655285,1977-01-17,,1.0,Data from Michelsen-Heath & Gaze 2007: Stout nearby
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Among the boulders below Lake Castelia,L1491221,P,-44.2235789,168.9214553,1977-01-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Cascade Saddle,L1491250,P,-44.4746641,168.6247016,1977-02-04,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Mt Strauchon,L1491320,P,-43.9596532,169.6994811,1977-11-12,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Conical Hill saddle,L1491323,P,-44.4628468,168.7068575,1977-12-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Rabbit Pass, waterfall face",L1491297,P,-44.3137088,168.8553812,1978-01-14,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Siberia just below Gillespie Pass,L1491295,P,-44.1580615,169.0707649,1978-01-11,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Rees, rock piles down valley (c 500'). Alt 3900'",L1491378,P,-44.5497235,168.5468402,1978-12-28,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Rees, bivvy rock. Nest above overhanging cliff. 3900'",L1491377,P,-44.553422,168.5655929,1978-12-27,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Out via N.Hunter, bluffs at corner below moraine lake where route turns N above big cliffs.c. 4500'",L1491379,P,-43.9806537,169.5846205,1978-12-30,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,S. Young,L1491405,P,-44.1558074,169.0786107,1979-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,N.Siberia c. 3500' on bouldery areas on W. slopes of headwall,L1491418,P,-44.12174,169.0182572,1979-01-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,N. Wilkin,L1491381,P,-44.228723,168.9140837,1979-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Lower Theatre Flat,L1491410,P,-44.6421234,168.2431442,1979-01-03,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Hunter Tops, ' this side of Green Bush'",L1491408,P,-44.2707559,169.4144943,1979-01-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Siberia,L1491382,P,-44.1804759,169.0491866,1979-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Top between Green Bush and Middle flat 'on my side',L1491409,P,-44.2156502,169.5358062,1979-01-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Waterfall flat, south branch of Wilkin River",L1491431,P,-44.2936169,168.8569638,1979-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Spur to the south of Glacier Basin (Bryant's glacier). 5800',L1491441,P,-44.8151091,168.2970102,1979-04-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Lower Theatre Flat,L1491448,P,-44.6421234,168.2431442,1979-10-21,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Above Young Hut - S branch of Wilkin,L1491450,P,-44.1612387,169.0872636,1979-11-23,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Lake Diana, N. branch Wilkin",L1491404,P,-44.257352,168.8919236,1979-11-26,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,High on ridge of Mt Aeolus,L1491466,P,-44.2359788,168.9701693,1979-12-09,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Lake Castelia,L1491469,P,-44.2186654,168.9188489,1979-12-13,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Mount Xenicus, Routeburn - because of name -add dates and numbers if can find",L1491474,P,-44.7154204,168.1923723,1980-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,E-ridge Edward Bluffs,L1491475,P,-44.4665676,168.5815066,1980-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"NE side Erebus, Routeburn, c.6250'",L1491503,P,-44.6988082,168.1939256,1980-02-29,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,North slopes of Erebus c. 6250',L1491502,P,-44.698568,168.1924918,1980-02-29,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"South branch of the Wilkin, tussocks and rocks on spur. 4800'",L1491515,P,-44.2904674,168.8628296,1980-03-13,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Waterfall flat, south branch of Wilkin River",L1491504,P,-44.2944448,168.856931,1980-03-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Top of Peak 7140, heard rock wren",L1491514,P,-44.2689896,168.8592137,1980-03-13,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,West side summit of Mt Alfred (under TV antenna) - between Dart and Diamond Creek,L1491577,P,-44.757236,168.3592221,1981-01-10,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"in boulderfall below cliffs , E of waterfall, head of W Matukituki",L1490717,P,-44.4041816,168.673299,1981-11-27,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Head of Valley above Scott's Biv,L1490720,P,-44.43642,168.6894236,1981-12-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Head of Rees - SW on true left hillside, streams and bouldery area",L1490724,P,-44.5528773,168.5596469,1982-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Head  of Rees, level with saddle, sidled south into big bouldery area",L1490726,P,-44.5505479,168.5623435,1982-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Glacier Burn Basin, Kinloch, Classic rockfall in small gully in the ",L1490727,P,-44.8179073,168.2993179,1982-01-03,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"area between 2 stream heads, streams back to foot of saddle ",L1490725,P,-44.5546671,168.5616546,1982-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Mount Alba side of Gillespie Pass,L1490741,P,-44.1570127,169.0690822,1982-02-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Upper Makarora - up hill opp. Hut to big bouldery hillside above bushline,L1490743,P,-44.1213598,169.4307473,1982-02-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Homestead Peak - summit blocks and 20m along ridge,L1490745,P,-44.4681849,168.7657541,1982-03-06,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Homestead Park,L1490746,P,-44.4566229,168.7846388,1982-03-06,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Head of Fraser Creek,L1490748,P,-44.750969,168.2256315,1982-11-23,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Hanging Basin, central west side of Fraser Creek, rocks  and  scrub",L1490801,P,-44.7924792,168.1941376,1982-12-06,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Lip of hanging basin, west tributary, mid Greenstone",L1490805,P,-44.9416474,168.1740987,1982-12-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Subalpine basin half way between 5510 and Home hill,L1490810,P,-44.9202704,168.2686151,1982-12-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"lip of hanging basin,west trib ,mid Greenstone",L1490804,P,-44.9416474,168.1740987,1982-12-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Sub-alpine basin halfway between point 5510 and Home Hill,L1490809,P,-44.930884,168.2625514,1982-12-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Suballpine basin half way between 5510 and Home hill,L1490808,P,-44.930884,168.2625514,1982-12-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Nr Dart Glacier Manp,L1490814,P,-44.4959826,168.5683446,1983-01-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Foot of Saddle Bluffs. Head of Rees,L1490813,P,-44.5510822,168.5621771,1983-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Nr Dart Glacier, MANP",L1490815,P,-44.4959826,168.5683446,1983-01-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees River Saddle,L1490817,P,-44.5514565,168.5578636,1983-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees R Saddle,L1490816,P,-44.5514565,168.5578636,1983-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Mataroa R  and  Cotters Crk,L1490818,P,-44.1600337,169.3970177,1983-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees: upstream from bivvy rock - into bouldery area and single beside the river c 4000',L1490940,P,-44.5788809,168.4192327,1983-03-10,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Arawata - Liverpool Biv,L1490941,P,-44.4291897,168.6601459,1983-03-22,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Rees: c 3/4 way round tussock ledges from above basin to Leary ridge, in rockpile below bluff, c 5200'",L1490961,P,-44.5965928,168.4355751,1984-02-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Nick (crossing point of Leary ridge) c 5400',L1490963,P,-44.5899899,168.4347637,1984-02-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees: Upstream from bivvy rock c. 4000',L1490962,P,-44.5788809,168.4192327,1984-02-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees: below bluffs on south ridge of Moira (true left of Inca Glacier). Rockpile c 5000',L1490964,P,-44.579561,168.4445278,1984-02-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Rees: Upstream from bivvy rock c. 4000',L1490962,P,-44.5788809,168.4192327,1984-02-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,On tops above Caples,L1491215,P,-44.8793951,168.2951922,1984-11-29,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Whitbourn Valley, MANP",L1491388,P,-44.494231,168.5231468,1985-04-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Whitbourn Valley Manp,L1491387,P,-44.494231,168.5231468,1985-04-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Glacier Burn,L1491389,P,-44.4434686,168.7773395,1985-08-27,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Mt Pollux Bluffs,L1491529,P,-44.2480137,168.8790325,1986-01-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"High tributary of Stony Creek, Mt Aurum",L1491522,P,-44.7899522,168.5960945,1986-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Head of the Reees,L1490576,P,-44.5533508,168.5602414,1986-02-06,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Head Of The Rees.,L1490575,P,-44.5533508,168.5602414,1986-02-06,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Cascade Saddle (Manp),L1491539,P,-44.4765303,168.6251923,1986-02-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,East Matukituki,L1490585,P,-44.4009852,168.8231136,1986-11-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,2.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Routeburn track,L7912202,P,-44.731924,168.1918894,1986-12-05,,1.0,Near summit amongst boulders historical
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Eyre Mts - Eyre  and  Cainard properties,L1490589,P,-45.3202625,168.45861,1987-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,3.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"NZ, S Island, Routeburn, day 3, MacKenzie Lake to RB flat",L1252825,P,-44.7335036,168.1854057,1987-03-02,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Upper Makarora Valley,L1490753,P,-44.0874591,169.4676479,1987-04-11,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Above Kea Basin,L1490760,P,-44.6142256,168.4345073,1988-01-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Above Kea Basin on way up to Mt Earnslaw East Peak,L1490762,P,-44.6142256,168.4345073,1988-01-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Whitbourn Valley Floor,L1490774,P,-44.4926293,168.5283051,1989-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Whitbourn Valley floor,L1490775,P,-44.4926293,168.5283051,1989-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Eyre Peak,L1490773,P,-45.3240549,168.4597181,1989-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Head of Kay Creek just before Scott/Kay Saddle,L1490794,P,-44.7789576,168.2638469,1989-02-13,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Glacier Valley,L1490797,P,-44.8221011,168.2916347,1989-03-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Glen Orchy,L3161778,P,-44.9550805,168.6044312,1996-03-10,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Routeburn Flats Hut,L10385342,H,-44.7255765,168.2154572,1997-01-12,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Whitbourn,L1642108,P,-44.4754332,168.5264638,2002-01-01,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Earnslaw Burn,L1328841,P,-44.6763436,168.4065914,2002-02-11,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Mc Kellar Saddle,L1626470,P,-44.85117,168.15332,2003-01-11,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,1.5 hr down from Mc Kellar Saddle,L2196995,P,-44.8431125,168.1696977,2003-01-11,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Queenstown--Earnslaw Bay,L818265,H,-45.0352,168.6561871,2003-07-12,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,"Dart, near Whitbourne",L1640604,P,-44.5091463,168.5358668,2005-01-19,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Snowy Creek,L1642025,P,-44.5299375,168.560748,2005-11-27,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Earnslaw Burn,L1626451,P,-44.6628838,168.4047042,2006-11-10,,1.0,
South Island Wren,3.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Steele Creek,L1642032,P,-44.864167,168.2185309,2007-02-03,,1.0,
South Island Wren,2.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Whitbourn,L1642108,P,-44.4754332,168.5264638,2007-03-19,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,North Branch Routeburn,L2210266,P,-44.7017691,168.2152332,2007-04-09,,1.0,
South Island Wren,1.0,Otago,NZ-OTA,Queenstown-Lakes District,NZ-OTA-070,Upper Dart,L1642076,P,-44.5217527,168.5588458,2008-02-17,,1.0,
