POLITICAL_UNIT,NAME,WGMS_ID,EVENT_ID,EVENT_DATE,ET_SURGE,ET_CALVING,ET_FLOOD,ET_AVALANCHE,ET_TECTONIC,ET_OTHER,EVENT_DESCRIPTION,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CA,FERRIS,8049,3031,19579999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Listed by WS1987 Surge intensity 1 WS1987: 20-40% of glacier effected. Degree of Transformation: localized ""abnormal activity"" no advance. Terminus Characteristics: mot appreciably different, slight increase in crevassing. Marginal Characteristics: moderate to no shear locally confined. Reservoir characteristics: minor crevassing. Duration <1yr.",,,"Event description, Surge Diagnostic features and index based on UT,WS1987. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
CA,FERRIS,8049,3032,19649999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Listed by WS1987 Surge intensity 1 WS1987: 20-40% of glacier effected. Degree of Transformation: localized ""abnormal activity"" no advance. Terminus Characteristics: mot appreciably different, slight increase in crevassing. Marginal Characteristics: moderate to no shear locally confined. Reservoir characteristics: minor crevassing. Duration <1yr.",,,"Event description, Surge Diagnostic features and index based on UT,WS1987. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
CA,FERRIS 1ST SOUTH,8050,3033,19649999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Surge type B WS1987: glacier size >30km to 5-30 km. valley. temperate-subpolar. Surge stage: velocity of 2-8m/day, horizontal displacement 2-5km, vertical displacement 10-30m, duration 1-4 years. Quiescent stage: reservoir features: featureless, filling not readily observed ""normal"" looking. Reservoir dynamics: speeds not appreciably lower than normal. Receiving area: slow flow. minor surface lowering, minor retreat. Period 10-40 years. Surge intensity 1 WS1987: 20-40% of glacier effected. Degree of Transformtion: localized ""abnormal activity"" no advance. Terminus Characteristics: mot appreciably different, slight increase in crevassing. Marginal Characteristics: moderate to no shear locally confined. Reservoir characteristics: minor crevassing. Duration <1yr.",,,"Event description, Surge Diagnostic features and index based on UT,WS1987. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
CA,FIORD,8118,1093,,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""Few looped moraines over terminus in 1959 and 1999.""CL2003 Surge Index 3 CL2003= possible: a few surge features, active phase not observed",,,"Event description, Surge Diagnostic features and index based on CL2003. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
CA,FISHER,7970,954,19359999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Surge type B WS1987: glacier size >30km to 5-30 km. valley. temperate-subpolar. Surge stage: velocity of 2-8m/day, horizontal displacement 2-5km, vertical displacement 10-30m, duration 1-4 years. Quiescent stage: reservoir features: featureless, filling not readily observed ""normal"" looking. Reservoir dynamics: speeds not appreciably lower than normal. Receiving area: slow flow. minor surface lowering, minor retreat. Period 10-40 years. Surge intensity 2 WS1987: 40-80% of glacier effected. Degree of transformation: where active: considerable, quite often surge does not reach terminus. Most of main trunk affected, some upper ice streams not affected. Terminus characteristics: minor surface rise, slight bulge, moderately crevassed, not all stagnant ice activated. Marginal characteristics; considerable shearing, but with regions without noticeable activity, tributaries not wholly sheared. Reservoir characteristics: crevassing confined to certain tributaries and certain regions, parts of upper basin look ""normal"". Duration 1 to 3 years.",,,"Event description, Surge Diagnostic features and index based on WS1987. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",surge onset: 1934
CA,FISHER,7970,955,19719999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""Surged 1968-1972, probably surges in the next 20 years.""CGKC1986 From Map: may surge ... evidence not clear. PA1969 Surge intensity 2 WS1987: 40-80% of glacier effected. Degree of transformation: where active: considerable, quite often surge does not reach terminus. Most of main trunk affected, some upper ice streams not affected. Terminus characteristics: minor surface rise, slight bulge, moderately crevassed, not all stagnant ice activated. Marginal characteristics; considerable shearing, but with regions without noticeable activity, tributaries not wholly sheared. Reservoir characteristics: crevassing confined to certain tributaries and certain regions, parts of upper basin look ""normal"". Duration 1 to 3 years. Surge index 5 CGKC1986 = definite surge characteristics (current, historical, or corroborative evidence exists)",,,"Event description, Surge Diagnostic features and index based on WS1987. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",surge onset: 1968
CA,FLOOD,35,120,19790801,False,False,True,False,False,False,"Flood Lake is a glacier-dammed lake situated in the Stikine River basin of the Coast Mountains, British Columbia. In August 1979 an outburst flood or jökulhlaup, occured releasing approximately 150 million m3 of water beneath Flood Glacier. The maximum discharge rate has been estimated to be as high as 3`000 m3. The 1979 outburst was recorded at the USGS Stikine River gauging station near Wrangell, Alaska, 90 km downstream from the tunnel outlet.",,,"Clarke, G. K. C., Waldron, D. A. (1984): Simulation of the August 1979 sudden discharge of glacier-dammed Flood Lake, British Columbia. Canadian Journal of Earth Sciences, 21, 502 – 504.",
CA,FLOOD,35,129,19830819,False,False,True,False,False,False,"Ice-dammed Flood Lake flash-floods periodically into the Stikine River, B. C.The estimated volume of Flood Lake was 220 million m3 in 1979. On August 19, 1983, 90 % of lake volume was discharged (198 million m3). The maximum peak discharge is estimated at 3`000 m3/s.",,,"Haeberli, W., Müller, P. (1988): Fluctuations of Glaciers 1980–1985, Vol. V International Association of Hydrological Science.",
CA,FLOOD,35,131,19840725,False,False,True,False,False,False,"Ice-dammed Flood Lake flash-floods periodically into the Stikine River, B. C.The estimated volume of Flood Lake was 220 Mio m3 in 1979. On July 25, 1984, the total lake volume (220 million m3) was discharged. The maximum peak discharge is estimated at 3`000 m3/s.",,,"Haeberli, W., Müller, P. (1988): Fluctuations of Glaciers 1980–1985, Vol. V International Association of Hydrological Science.",
CA,FOSTER,7709,2984,19409999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""surface streams, recent retreat""CGKC1986 Surge type B WS1987: glacier size >30km to 5-30 km. valley. temperate-subpolar. Surge stage: velocity of 2-8m/day, horizontal displacement 2-5km, vertical displacement 10-30m, duration 1-4 years. Quiescent stage: reservoir features: featureless, filling not readily observed ""normal"" looking. Reservoir dynamics: speeds not appreciably lower than normal. Receiving area: slow flow. minor surface lowering, minor retreat. Period 10-40 years. From Map: observed surging or display evidence of surging. PA1969 Surge index 3 CGKC1986 = probably surge characteristics (several features) Surge intensity 2 WS1987: 40-80% of glacier effected. Degree of transformation: where active: considerable, quite often surge does not reach terminus. Most of main trunk affected, some upper ice streams not affected. Terminus characteristics: minor surface rise, slight bulge, moderately crevassedm not all stagnant ice activated. Marginal characteristics; considerable shearing, but with regions without noticeable activity, tributaries not wholly sheared. Reservoir characteristics: crevassing confined to certain tributaries and certain regions, parts of upper basin look ""normal"". Duration 1 to 3 years.",,,"Event description, Surge Diagnostic features and index based on CGKC1986, UT,WS1987, PA1969. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",
CA,FRANK MACKIE,26352,3499,19299999,False,False,True,False,False,False,"In 1929, a GLOF took place in Frank Mackie Glacier in lake Tide. The GLOF was probably triggered by a meltwater incision.",Stephan Harrison et al.,"University of Exeter, Prince of Wales Road, Exeter, Devon UK, EX4 4SB","Harrison, S. et al. (2018); Climate change and the global pattern of moraine-dam glacial lake outburst floods, The Cryosphere, (12), 1195-1209 p.",The data come from Clague and Evans (2000).
CA,FRANK MACKIE,26352,3536,18509999,False,False,True,False,False,False,"In 1850s, a GLOF took place in Tide Lake.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
CA,FYLES,27,132,19841020,False,False,True,False,False,False,"Ape Lake with a surface area of 247 km2 and an estimated volume of 85,5 million m3 has been dammed up for many centuries by Fyles Glacier. Since the turn of the 19th century, the ice terminus has been thinning and retreating. Thinning is probably the primary cause of an jökulhlaup which drained 45,8 million m3 of Ape Lake on October 20, 1984. The resultant flood had a peak discharge of 1`000 - 1`800 m3/s. There were heavy forestry and salmon fishing losses as well as washed out roads, bridges and ocean navigational hazards (debris).",,,"Haeberli, W., Müller, P. (1988): Fluctuations of Glaciers 1980–1985, Vol. V International Association of Hydrological Science.",
CA,FYLES,27,3500,19841099,False,False,True,False,False,False,"In October 1984, a GLOF took place in Fyles glacier in British Columbia in lake Ape.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
CA,FYLES,27,3501,19860899,False,False,True,False,False,False,"In August 1986, a GLOF took place in Fyles glacier in British Columbia in lake Ape.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
CA,GIBSON,7728,2986,19629999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""shear planes show probable past surge""CGKC1986 Surge type D WS1987: glacier <10km. cirque. subpolar. Surge stage: very slow, <1m/day. horizontal displacement: small but 10-30% of size. Vertical displacement little observable depression, but great extension. duration <4-20 years. Quiescent stage: reservoir features very inactive. Reservoir dynamics: very slow, slow buildup. Receiving area complete stagnation, marked terminus retreat, leaves remnants ice patches. Period >20yrs From Map: observed surging or display evidence of surging. PA1969 Surge index 2 CGKC1986 = possible surge characteristics (one or two features) Surge intensity 1 WS1987: 20-40% of glacier effected. Degree of Transformation: localized ""abnormal activity"" no advance. Terminus Characteristics: mot appreciably different, slight increase in crevassing. Marginal Characteristics: moderate to no shear locally confined. Reservoir characteristics: minor crevassing. Duration <1yr.",,,"Event description, Surge Diagnostic features and index based on CGKC1986,UT,WS1987, PA1969. For full reference see Sevestre, H., & Benn, D. I. (2015). Journal of Glaciology, 61, 228, 646-662.",Surge onset: 1961
